DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
20070316,16-Mar-07,6,Friday,Viernes,Vendredi,16,75,11,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070317,17-Mar-07,7,Saturday,Sábado,Samedi,17,76,11,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070318,18-Mar-07,1,Sunday,Domingo,Dimanche,18,77,12,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070319,19-Mar-07,2,Monday,Lunes,Lundi,19,78,12,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070320,20-Mar-07,3,Tuesday,Martes,Mardi,20,79,12,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070321,21-Mar-07,4,Wednesday,Miércoles,Mercredi,21,80,12,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070322,22-Mar-07,5,Thursday,Jueves,Jeudi,22,81,12,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070323,23-Mar-07,6,Friday,Viernes,Vendredi,23,82,12,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070324,24-Mar-07,7,Saturday,Sábado,Samedi,24,83,12,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070325,25-Mar-07,1,Sunday,Domingo,Dimanche,25,84,13,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070326,26-Mar-07,2,Monday,Lunes,Lundi,26,85,13,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070327,27-Mar-07,3,Tuesday,Martes,Mardi,27,86,13,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070328,28-Mar-07,4,Wednesday,Miércoles,Mercredi,28,87,13,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070329,29-Mar-07,5,Thursday,Jueves,Jeudi,29,88,13,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070330,30-Mar-07,6,Friday,Viernes,Vendredi,30,89,13,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070331,31-Mar-07,7,Saturday,Sábado,Samedi,31,90,13,March,Marzo,Mars,3,1,2007,1,3,2007,2
20050101,1-Jan-05,7,Saturday,Sábado,Samedi,1,1,1,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050102,2-Jan-05,1,Sunday,Domingo,Dimanche,2,2,2,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050103,3-Jan-05,2,Monday,Lunes,Lundi,3,3,2,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050104,4-Jan-05,3,Tuesday,Martes,Mardi,4,4,2,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050105,5-Jan-05,4,Wednesday,Miércoles,Mercredi,5,5,2,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050106,6-Jan-05,5,Thursday,Jueves,Jeudi,6,6,2,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050107,7-Jan-05,6,Friday,Viernes,Vendredi,7,7,2,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050108,8-Jan-05,7,Saturday,Sábado,Samedi,8,8,2,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050109,9-Jan-05,1,Sunday,Domingo,Dimanche,9,9,3,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050110,10-Jan-05,2,Monday,Lunes,Lundi,10,10,3,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050111,11-Jan-05,3,Tuesday,Martes,Mardi,11,11,3,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050112,12-Jan-05,4,Wednesday,Miércoles,Mercredi,12,12,3,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050113,13-Jan-05,5,Thursday,Jueves,Jeudi,13,13,3,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050114,14-Jan-05,6,Friday,Viernes,Vendredi,14,14,3,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050115,15-Jan-05,7,Saturday,Sábado,Samedi,15,15,3,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050116,16-Jan-05,1,Sunday,Domingo,Dimanche,16,16,4,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050117,17-Jan-05,2,Monday,Lunes,Lundi,17,17,4,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050118,18-Jan-05,3,Tuesday,Martes,Mardi,18,18,4,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050119,19-Jan-05,4,Wednesday,Miércoles,Mercredi,19,19,4,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050120,20-Jan-05,5,Thursday,Jueves,Jeudi,20,20,4,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050121,21-Jan-05,6,Friday,Viernes,Vendredi,21,21,4,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050122,22-Jan-05,7,Saturday,Sábado,Samedi,22,22,4,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050123,23-Jan-05,1,Sunday,Domingo,Dimanche,23,23,5,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050124,24-Jan-05,2,Monday,Lunes,Lundi,24,24,5,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050125,25-Jan-05,3,Tuesday,Martes,Mardi,25,25,5,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050126,26-Jan-05,4,Wednesday,Miércoles,Mercredi,26,26,5,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050127,27-Jan-05,5,Thursday,Jueves,Jeudi,27,27,5,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050128,28-Jan-05,6,Friday,Viernes,Vendredi,28,28,5,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050129,29-Jan-05,7,Saturday,Sábado,Samedi,29,29,5,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050130,30-Jan-05,1,Sunday,Domingo,Dimanche,30,30,6,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050131,31-Jan-05,2,Monday,Lunes,Lundi,31,31,6,January,Enero,Janvier,1,1,2005,1,3,2005,2
20050201,1-Feb-05,3,Tuesday,Martes,Mardi,1,32,6,February,Febrero,Février,2,1,2005,1,3,2005,2
20050202,2-Feb-05,4,Wednesday,Miércoles,Mercredi,2,33,6,February,Febrero,Février,2,1,2005,1,3,2005,2
20050203,3-Feb-05,5,Thursday,Jueves,Jeudi,3,34,6,February,Febrero,Février,2,1,2005,1,3,2005,2
20050204,4-Feb-05,6,Friday,Viernes,Vendredi,4,35,6,February,Febrero,Février,2,1,2005,1,3,2005,2
20050205,5-Feb-05,7,Saturday,Sábado,Samedi,5,36,6,February,Febrero,Février,2,1,2005,1,3,2005,2
20050206,6-Feb-05,1,Sunday,Domingo,Dimanche,6,37,7,February,Febrero,Février,2,1,2005,1,3,2005,2
20050207,7-Feb-05,2,Monday,Lunes,Lundi,7,38,7,February,Febrero,Février,2,1,2005,1,3,2005,2
20050208,8-Feb-05,3,Tuesday,Martes,Mardi,8,39,7,February,Febrero,Février,2,1,2005,1,3,2005,2
20050209,9-Feb-05,4,Wednesday,Miércoles,Mercredi,9,40,7,February,Febrero,Février,2,1,2005,1,3,2005,2
20050210,10-Feb-05,5,Thursday,Jueves,Jeudi,10,41,7,February,Febrero,Février,2,1,2005,1,3,2005,2
20050211,11-Feb-05,6,Friday,Viernes,Vendredi,11,42,7,February,Febrero,Février,2,1,2005,1,3,2005,2
20050212,12-Feb-05,7,Saturday,Sábado,Samedi,12,43,7,February,Febrero,Février,2,1,2005,1,3,2005,2
20050213,13-Feb-05,1,Sunday,Domingo,Dimanche,13,44,8,February,Febrero,Février,2,1,2005,1,3,2005,2
20050214,14-Feb-05,2,Monday,Lunes,Lundi,14,45,8,February,Febrero,Février,2,1,2005,1,3,2005,2
20050215,15-Feb-05,3,Tuesday,Martes,Mardi,15,46,8,February,Febrero,Février,2,1,2005,1,3,2005,2
20050216,16-Feb-05,4,Wednesday,Miércoles,Mercredi,16,47,8,February,Febrero,Février,2,1,2005,1,3,2005,2
20050217,17-Feb-05,5,Thursday,Jueves,Jeudi,17,48,8,February,Febrero,Février,2,1,2005,1,3,2005,2
20050218,18-Feb-05,6,Friday,Viernes,Vendredi,18,49,8,February,Febrero,Février,2,1,2005,1,3,2005,2
20050219,19-Feb-05,7,Saturday,Sábado,Samedi,19,50,8,February,Febrero,Février,2,1,2005,1,3,2005,2
20050220,20-Feb-05,1,Sunday,Domingo,Dimanche,20,51,9,February,Febrero,Février,2,1,2005,1,3,2005,2
20050221,21-Feb-05,2,Monday,Lunes,Lundi,21,52,9,February,Febrero,Février,2,1,2005,1,3,2005,2
20050222,22-Feb-05,3,Tuesday,Martes,Mardi,22,53,9,February,Febrero,Février,2,1,2005,1,3,2005,2
20050223,23-Feb-05,4,Wednesday,Miércoles,Mercredi,23,54,9,February,Febrero,Février,2,1,2005,1,3,2005,2
20050224,24-Feb-05,5,Thursday,Jueves,Jeudi,24,55,9,February,Febrero,Février,2,1,2005,1,3,2005,2
20050225,25-Feb-05,6,Friday,Viernes,Vendredi,25,56,9,February,Febrero,Février,2,1,2005,1,3,2005,2
20050226,26-Feb-05,7,Saturday,Sábado,Samedi,26,57,9,February,Febrero,Février,2,1,2005,1,3,2005,2
20050227,27-Feb-05,1,Sunday,Domingo,Dimanche,27,58,10,February,Febrero,Février,2,1,2005,1,3,2005,2
20050228,28-Feb-05,2,Monday,Lunes,Lundi,28,59,10,February,Febrero,Février,2,1,2005,1,3,2005,2
20050301,1-Mar-05,3,Tuesday,Martes,Mardi,1,60,10,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050302,2-Mar-05,4,Wednesday,Miércoles,Mercredi,2,61,10,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050303,3-Mar-05,5,Thursday,Jueves,Jeudi,3,62,10,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050304,4-Mar-05,6,Friday,Viernes,Vendredi,4,63,10,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050305,5-Mar-05,7,Saturday,Sábado,Samedi,5,64,10,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050306,6-Mar-05,1,Sunday,Domingo,Dimanche,6,65,11,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050307,7-Mar-05,2,Monday,Lunes,Lundi,7,66,11,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050308,8-Mar-05,3,Tuesday,Martes,Mardi,8,67,11,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050309,9-Mar-05,4,Wednesday,Miércoles,Mercredi,9,68,11,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050310,10-Mar-05,5,Thursday,Jueves,Jeudi,10,69,11,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050311,11-Mar-05,6,Friday,Viernes,Vendredi,11,70,11,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050312,12-Mar-05,7,Saturday,Sábado,Samedi,12,71,11,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050313,13-Mar-05,1,Sunday,Domingo,Dimanche,13,72,12,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050314,14-Mar-05,2,Monday,Lunes,Lundi,14,73,12,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050315,15-Mar-05,3,Tuesday,Martes,Mardi,15,74,12,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050316,16-Mar-05,4,Wednesday,Miércoles,Mercredi,16,75,12,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050317,17-Mar-05,5,Thursday,Jueves,Jeudi,17,76,12,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050318,18-Mar-05,6,Friday,Viernes,Vendredi,18,77,12,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050319,19-Mar-05,7,Saturday,Sábado,Samedi,19,78,12,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050320,20-Mar-05,1,Sunday,Domingo,Dimanche,20,79,13,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050321,21-Mar-05,2,Monday,Lunes,Lundi,21,80,13,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050322,22-Mar-05,3,Tuesday,Martes,Mardi,22,81,13,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050323,23-Mar-05,4,Wednesday,Miércoles,Mercredi,23,82,13,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050324,24-Mar-05,5,Thursday,Jueves,Jeudi,24,83,13,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050325,25-Mar-05,6,Friday,Viernes,Vendredi,25,84,13,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050326,26-Mar-05,7,Saturday,Sábado,Samedi,26,85,13,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050327,27-Mar-05,1,Sunday,Domingo,Dimanche,27,86,14,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050328,28-Mar-05,2,Monday,Lunes,Lundi,28,87,14,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050329,29-Mar-05,3,Tuesday,Martes,Mardi,29,88,14,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050330,30-Mar-05,4,Wednesday,Miércoles,Mercredi,30,89,14,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050331,31-Mar-05,5,Thursday,Jueves,Jeudi,31,90,14,March,Marzo,Mars,3,1,2005,1,3,2005,2
20050401,1-Apr-05,6,Friday,Viernes,Vendredi,1,91,14,April,Abril,Avril,4,2,2005,1,4,2005,2
20050402,2-Apr-05,7,Saturday,Sábado,Samedi,2,92,14,April,Abril,Avril,4,2,2005,1,4,2005,2
20050403,3-Apr-05,1,Sunday,Domingo,Dimanche,3,93,15,April,Abril,Avril,4,2,2005,1,4,2005,2
20050404,4-Apr-05,2,Monday,Lunes,Lundi,4,94,15,April,Abril,Avril,4,2,2005,1,4,2005,2
20050405,5-Apr-05,3,Tuesday,Martes,Mardi,5,95,15,April,Abril,Avril,4,2,2005,1,4,2005,2
20050406,6-Apr-05,4,Wednesday,Miércoles,Mercredi,6,96,15,April,Abril,Avril,4,2,2005,1,4,2005,2
20050407,7-Apr-05,5,Thursday,Jueves,Jeudi,7,97,15,April,Abril,Avril,4,2,2005,1,4,2005,2
20050408,8-Apr-05,6,Friday,Viernes,Vendredi,8,98,15,April,Abril,Avril,4,2,2005,1,4,2005,2
20050409,9-Apr-05,7,Saturday,Sábado,Samedi,9,99,15,April,Abril,Avril,4,2,2005,1,4,2005,2
20050410,10-Apr-05,1,Sunday,Domingo,Dimanche,10,100,16,April,Abril,Avril,4,2,2005,1,4,2005,2
20050411,11-Apr-05,2,Monday,Lunes,Lundi,11,101,16,April,Abril,Avril,4,2,2005,1,4,2005,2
20050412,12-Apr-05,3,Tuesday,Martes,Mardi,12,102,16,April,Abril,Avril,4,2,2005,1,4,2005,2
20050413,13-Apr-05,4,Wednesday,Miércoles,Mercredi,13,103,16,April,Abril,Avril,4,2,2005,1,4,2005,2
20050414,14-Apr-05,5,Thursday,Jueves,Jeudi,14,104,16,April,Abril,Avril,4,2,2005,1,4,2005,2
20050415,15-Apr-05,6,Friday,Viernes,Vendredi,15,105,16,April,Abril,Avril,4,2,2005,1,4,2005,2
20050416,16-Apr-05,7,Saturday,Sábado,Samedi,16,106,16,April,Abril,Avril,4,2,2005,1,4,2005,2
20050417,17-Apr-05,1,Sunday,Domingo,Dimanche,17,107,17,April,Abril,Avril,4,2,2005,1,4,2005,2
20050418,18-Apr-05,2,Monday,Lunes,Lundi,18,108,17,April,Abril,Avril,4,2,2005,1,4,2005,2
20050419,19-Apr-05,3,Tuesday,Martes,Mardi,19,109,17,April,Abril,Avril,4,2,2005,1,4,2005,2
20050420,20-Apr-05,4,Wednesday,Miércoles,Mercredi,20,110,17,April,Abril,Avril,4,2,2005,1,4,2005,2
20050421,21-Apr-05,5,Thursday,Jueves,Jeudi,21,111,17,April,Abril,Avril,4,2,2005,1,4,2005,2
20050422,22-Apr-05,6,Friday,Viernes,Vendredi,22,112,17,April,Abril,Avril,4,2,2005,1,4,2005,2
20050423,23-Apr-05,7,Saturday,Sábado,Samedi,23,113,17,April,Abril,Avril,4,2,2005,1,4,2005,2
20050424,24-Apr-05,1,Sunday,Domingo,Dimanche,24,114,18,April,Abril,Avril,4,2,2005,1,4,2005,2
20050425,25-Apr-05,2,Monday,Lunes,Lundi,25,115,18,April,Abril,Avril,4,2,2005,1,4,2005,2
20050426,26-Apr-05,3,Tuesday,Martes,Mardi,26,116,18,April,Abril,Avril,4,2,2005,1,4,2005,2
20050427,27-Apr-05,4,Wednesday,Miércoles,Mercredi,27,117,18,April,Abril,Avril,4,2,2005,1,4,2005,2
20050428,28-Apr-05,5,Thursday,Jueves,Jeudi,28,118,18,April,Abril,Avril,4,2,2005,1,4,2005,2
20050429,29-Apr-05,6,Friday,Viernes,Vendredi,29,119,18,April,Abril,Avril,4,2,2005,1,4,2005,2
20050430,30-Apr-05,7,Saturday,Sábado,Samedi,30,120,18,April,Abril,Avril,4,2,2005,1,4,2005,2
20050501,1-May-05,1,Sunday,Domingo,Dimanche,1,121,19,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050502,2-May-05,2,Monday,Lunes,Lundi,2,122,19,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050503,3-May-05,3,Tuesday,Martes,Mardi,3,123,19,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050504,4-May-05,4,Wednesday,Miércoles,Mercredi,4,124,19,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050505,5-May-05,5,Thursday,Jueves,Jeudi,5,125,19,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050506,6-May-05,6,Friday,Viernes,Vendredi,6,126,19,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050507,7-May-05,7,Saturday,Sábado,Samedi,7,127,19,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050508,8-May-05,1,Sunday,Domingo,Dimanche,8,128,20,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050509,9-May-05,2,Monday,Lunes,Lundi,9,129,20,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050510,10-May-05,3,Tuesday,Martes,Mardi,10,130,20,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050511,11-May-05,4,Wednesday,Miércoles,Mercredi,11,131,20,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050512,12-May-05,5,Thursday,Jueves,Jeudi,12,132,20,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050513,13-May-05,6,Friday,Viernes,Vendredi,13,133,20,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050514,14-May-05,7,Saturday,Sábado,Samedi,14,134,20,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050515,15-May-05,1,Sunday,Domingo,Dimanche,15,135,21,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050516,16-May-05,2,Monday,Lunes,Lundi,16,136,21,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050517,17-May-05,3,Tuesday,Martes,Mardi,17,137,21,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050518,18-May-05,4,Wednesday,Miércoles,Mercredi,18,138,21,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050519,19-May-05,5,Thursday,Jueves,Jeudi,19,139,21,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050520,20-May-05,6,Friday,Viernes,Vendredi,20,140,21,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050521,21-May-05,7,Saturday,Sábado,Samedi,21,141,21,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050522,22-May-05,1,Sunday,Domingo,Dimanche,22,142,22,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050523,23-May-05,2,Monday,Lunes,Lundi,23,143,22,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050524,24-May-05,3,Tuesday,Martes,Mardi,24,144,22,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050525,25-May-05,4,Wednesday,Miércoles,Mercredi,25,145,22,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050526,26-May-05,5,Thursday,Jueves,Jeudi,26,146,22,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050527,27-May-05,6,Friday,Viernes,Vendredi,27,147,22,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050528,28-May-05,7,Saturday,Sábado,Samedi,28,148,22,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050529,29-May-05,1,Sunday,Domingo,Dimanche,29,149,23,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050530,30-May-05,2,Monday,Lunes,Lundi,30,150,23,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050531,31-May-05,3,Tuesday,Martes,Mardi,31,151,23,May,Mayo,Mai,5,2,2005,1,4,2005,2
20050601,1-Jun-05,4,Wednesday,Miércoles,Mercredi,1,152,23,June,Junio,Juin,6,2,2005,1,4,2005,2
20050602,2-Jun-05,5,Thursday,Jueves,Jeudi,2,153,23,June,Junio,Juin,6,2,2005,1,4,2005,2
20050603,3-Jun-05,6,Friday,Viernes,Vendredi,3,154,23,June,Junio,Juin,6,2,2005,1,4,2005,2
20050604,4-Jun-05,7,Saturday,Sábado,Samedi,4,155,23,June,Junio,Juin,6,2,2005,1,4,2005,2
20050605,5-Jun-05,1,Sunday,Domingo,Dimanche,5,156,24,June,Junio,Juin,6,2,2005,1,4,2005,2
20050606,6-Jun-05,2,Monday,Lunes,Lundi,6,157,24,June,Junio,Juin,6,2,2005,1,4,2005,2
20050607,7-Jun-05,3,Tuesday,Martes,Mardi,7,158,24,June,Junio,Juin,6,2,2005,1,4,2005,2
20050608,8-Jun-05,4,Wednesday,Miércoles,Mercredi,8,159,24,June,Junio,Juin,6,2,2005,1,4,2005,2
20050609,9-Jun-05,5,Thursday,Jueves,Jeudi,9,160,24,June,Junio,Juin,6,2,2005,1,4,2005,2
20050610,10-Jun-05,6,Friday,Viernes,Vendredi,10,161,24,June,Junio,Juin,6,2,2005,1,4,2005,2
20050611,11-Jun-05,7,Saturday,Sábado,Samedi,11,162,24,June,Junio,Juin,6,2,2005,1,4,2005,2
20050612,12-Jun-05,1,Sunday,Domingo,Dimanche,12,163,25,June,Junio,Juin,6,2,2005,1,4,2005,2
20050613,13-Jun-05,2,Monday,Lunes,Lundi,13,164,25,June,Junio,Juin,6,2,2005,1,4,2005,2
20050614,14-Jun-05,3,Tuesday,Martes,Mardi,14,165,25,June,Junio,Juin,6,2,2005,1,4,2005,2
20050615,15-Jun-05,4,Wednesday,Miércoles,Mercredi,15,166,25,June,Junio,Juin,6,2,2005,1,4,2005,2
20050616,16-Jun-05,5,Thursday,Jueves,Jeudi,16,167,25,June,Junio,Juin,6,2,2005,1,4,2005,2
20050617,17-Jun-05,6,Friday,Viernes,Vendredi,17,168,25,June,Junio,Juin,6,2,2005,1,4,2005,2
20050618,18-Jun-05,7,Saturday,Sábado,Samedi,18,169,25,June,Junio,Juin,6,2,2005,1,4,2005,2
20050619,19-Jun-05,1,Sunday,Domingo,Dimanche,19,170,26,June,Junio,Juin,6,2,2005,1,4,2005,2
20050620,20-Jun-05,2,Monday,Lunes,Lundi,20,171,26,June,Junio,Juin,6,2,2005,1,4,2005,2
20050621,21-Jun-05,3,Tuesday,Martes,Mardi,21,172,26,June,Junio,Juin,6,2,2005,1,4,2005,2
20050622,22-Jun-05,4,Wednesday,Miércoles,Mercredi,22,173,26,June,Junio,Juin,6,2,2005,1,4,2005,2
20050623,23-Jun-05,5,Thursday,Jueves,Jeudi,23,174,26,June,Junio,Juin,6,2,2005,1,4,2005,2
20050624,24-Jun-05,6,Friday,Viernes,Vendredi,24,175,26,June,Junio,Juin,6,2,2005,1,4,2005,2
20050625,25-Jun-05,7,Saturday,Sábado,Samedi,25,176,26,June,Junio,Juin,6,2,2005,1,4,2005,2
20050626,26-Jun-05,1,Sunday,Domingo,Dimanche,26,177,27,June,Junio,Juin,6,2,2005,1,4,2005,2
20050627,27-Jun-05,2,Monday,Lunes,Lundi,27,178,27,June,Junio,Juin,6,2,2005,1,4,2005,2
20050628,28-Jun-05,3,Tuesday,Martes,Mardi,28,179,27,June,Junio,Juin,6,2,2005,1,4,2005,2
20050629,29-Jun-05,4,Wednesday,Miércoles,Mercredi,29,180,27,June,Junio,Juin,6,2,2005,1,4,2005,2
20050630,30-Jun-05,5,Thursday,Jueves,Jeudi,30,181,27,June,Junio,Juin,6,2,2005,1,4,2005,2
20050701,1-Jul-05,6,Friday,Viernes,Vendredi,1,182,27,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050702,2-Jul-05,7,Saturday,Sábado,Samedi,2,183,27,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050703,3-Jul-05,1,Sunday,Domingo,Dimanche,3,184,28,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050704,4-Jul-05,2,Monday,Lunes,Lundi,4,185,28,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050705,5-Jul-05,3,Tuesday,Martes,Mardi,5,186,28,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050706,6-Jul-05,4,Wednesday,Miércoles,Mercredi,6,187,28,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050707,7-Jul-05,5,Thursday,Jueves,Jeudi,7,188,28,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050708,8-Jul-05,6,Friday,Viernes,Vendredi,8,189,28,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050709,9-Jul-05,7,Saturday,Sábado,Samedi,9,190,28,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050710,10-Jul-05,1,Sunday,Domingo,Dimanche,10,191,29,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050711,11-Jul-05,2,Monday,Lunes,Lundi,11,192,29,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050712,12-Jul-05,3,Tuesday,Martes,Mardi,12,193,29,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050713,13-Jul-05,4,Wednesday,Miércoles,Mercredi,13,194,29,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050714,14-Jul-05,5,Thursday,Jueves,Jeudi,14,195,29,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050715,15-Jul-05,6,Friday,Viernes,Vendredi,15,196,29,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050716,16-Jul-05,7,Saturday,Sábado,Samedi,16,197,29,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050717,17-Jul-05,1,Sunday,Domingo,Dimanche,17,198,30,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050718,18-Jul-05,2,Monday,Lunes,Lundi,18,199,30,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050719,19-Jul-05,3,Tuesday,Martes,Mardi,19,200,30,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050720,20-Jul-05,4,Wednesday,Miércoles,Mercredi,20,201,30,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050721,21-Jul-05,5,Thursday,Jueves,Jeudi,21,202,30,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050722,22-Jul-05,6,Friday,Viernes,Vendredi,22,203,30,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050723,23-Jul-05,7,Saturday,Sábado,Samedi,23,204,30,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050724,24-Jul-05,1,Sunday,Domingo,Dimanche,24,205,31,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050725,25-Jul-05,2,Monday,Lunes,Lundi,25,206,31,July,Julio,Juillet,7,3,2005,2,1,2006,1
20050726,26-Jul-05,3,Tuesday,Martes,Mardi,26,207,31,July,Julio,Juillet,7,3,2005,2,1,2006,1
